date,days,rate
03/11/2010,2386,3.304761
03/11/2010,2477,3.37964
03/11/2010,2561,3.446588
03/11/2010,2659,3.520062
03/11/2010,2750,3.585348
03/11/2010,2841,3.647893
03/11/2010,2932,3.708572
03/11/2010,3023,3.766201
03/11/2010,3114,3.821629
03/11/2010,3205,3.875046
03/11/2010,3296,3.927168
03/11/2010,3387,3.976893
03/11/2010,3478,4.024931
03/11/2010,3569,4.071283
03/12/2010,7,0.213201
03/12/2010,14,0.223142
03/12/2010,31,0.233114
03/12/2010,40,0.236625
03/12/2010,68,0.268594
03/12/2010,96,0.290784
03/12/2010,131,0.317366
03/12/2010,159,0.342702
03/12/2010,187,0.371074
03/12/2010,278,0.448587
03/12/2010,369,0.563985
03/12/2010,460,0.704736
03/12/2010,558,0.869685
03/12/2010,649,1.028523
03/12/2010,740,1.190457
03/12/2010,831,1.349476
03/12/2010,922,1.505427
03/12/2010,1013,1.656408
03/12/2010,1104,1.803221
03/12/2010,1195,1.94298
03/12/2010,1286,2.07682
03/12/2010,1377,2.204914
03/12/2010,1468,2.328636
03/12/2010,1559,2.446404
03/12/2010,1650,2.559478
03/12/2010,1741,2.667542
03/12/2010,1832,2.771591
03/12/2010,1923,2.870059
03/12/2010,2014,2.964381
03/12/2010,2105,3.054226
03/12/2010,2196,3.140567
03/12/2010,2287,3.221829
03/12/2010,2385,3.305177
03/12/2010,2476,3.378783
03/12/2010,2560,3.444471
03/12/2010,2658,3.516577
03/12/2010,2749,3.580512
03/12/2010,2840,3.641632
03/12/2010,2931,3.700974
03/12/2010,3022,3.757345
03/12/2010,3113,3.811589
03/12/2010,3204,3.863888
03/12/2010,3295,3.914954
03/12/2010,3386,3.963679
03/12/2010,3477,4.010768
03/12/2010,3568,4.056221
03/15/2010,7,0.214445
03/15/2010,14,0.224696
03/15/2010,31,0.233535
03/15/2010,37,0.236041
03/15/2010,65,0.273012
03/15/2010,93,0.296115
03/15/2010,128,0.321862
03/15/2010,156,0.345059
03/15/2010,184,0.369679
03/15/2010,275,0.436775
03/15/2010,366,0.54348
03/15/2010,457,0.678169
03/15/2010,555,0.839787
03/15/2010,646,0.997178
03/15/2010,737,1.158663
03/15/2010,828,1.317878
03/15/2010,919,1.474477
03/15/2010,1010,1.62643
03/15/2010,1101,1.774459
03/15/2010,1192,1.915614
03/15/2010,1283,2.050996
03/15/2010,1374,2.180747
03/15/2010,1465,2.305912
03/15/2010,1556,2.425236
03/15/2010,1647,2.539685
03/15/2010,1738,2.648973
03/15/2010,1829,2.754366
03/15/2010,1920,2.854279
03/15/2010,2011,2.949908
03/15/2010,2102,3.041159
03/15/2010,2193,3.128783
03/15/2010,2284,3.211418
03/15/2010,2382,3.296328
03/15/2010,2473,3.371269
03/15/2010,2557,3.438269
03/15/2010,2655,3.511792
03/15/2010,2746,3.577115
03/15/2010,2837,3.639531
03/15/2010,2928,3.700087
03/15/2010,3019,3.757596
03/15/2010,3110,3.812909
03/15/2010,3201,3.866214
03/15/2010,3292,3.918229
03/15/2010,3383,3.96785
03/15/2010,3474,4.015787
03/15/2010,3565,4.062042
03/15/2010,3656,4.107487
03/16/2010,7,0.223768
03/16/2010,14,0.235572
03/16/2010,31,0.238867
03/16/2010,36,0.240711
03/16/2010,64,0.269565
03/16/2010,92,0.290882
03/16/2010,127,0.312687
03/16/2010,155,0.332198
03/16/2010,183,0.353492
03/16/2010,274,0.411075
03/16/2010,365,0.508083
03/16/2010,456,0.636009
03/16/2010,554,0.793769
03/16/2010,645,0.950067
03/16/2010,736,1.111364
03/16/2010,827,1.270433
03/16/2010,918,1.426418
03/16/2010,1009,1.577865
03/16/2010,1100,1.725472
03/16/2010,1191,1.866267
03/16/2010,1282,2.001336
03/16/2010,1373,2.130481
03/16/2010,1464,2.255113
03/16/2010,1555,2.373672
03/16/2010,1646,2.487438
03/16/2010,1737,2.596113
03/16/2010,1828,2.700703
03/16/2010,1919,2.799887
03/16/2010,2010,2.894853
03/16/2010,2101,2.985496
03/16/2010,2192,3.072562
03/16/2010,2283,3.154482
03/16/2010,2381,3.238685
03/16/2010,2472,3.313016
03/16/2010,2556,3.379488
03/16/2010,2654,3.452442
03/16/2010,2745,3.51727
03/16/2010,2836,3.579221
03/16/2010,2927,3.639341
03/16/2010,3018,3.696439
03/16/2010,3109,3.751365
03/16/2010,3200,3.804305
03/16/2010,3291,3.855975
03/16/2010,3382,3.905268
03/16/2010,3473,3.952895
03/16/2010,3564,3.998855
03/16/2010,3655,4.04402
03/17/2010,7,0.230605
03/17/2010,14,0.239923
03/17/2010,31,0.240692
03/17/2010,35,0.242179
03/17/2010,63,0.273093
03/17/2010,91,0.293559
03/17/2010,126,0.314793
03/17/2010,154,0.333128
03/17/2010,182,0.353616
03/17/2010,273,0.407995
03/17/2010,364,0.504776
03/17/2010,455,0.632632
03/17/2010,553,0.791276
03/17/2010,644,0.948169
03/17/2010,735,1.109921
03/17/2010,826,1.269341
03/17/2010,917,1.425605
03/17/2010,1008,1.577275
03/17/2010,1099,1.725065
03/17/2010,1190,1.866009
03/17/2010,1281,2.000846
03/17/2010,1372,2.129785
03/17/2010,1463,2.253921
03/17/2010,1554,2.372038
03/17/2010,1645,2.485132
03/17/2010,1736,2.593202
03/17/2010,1827,2.697245
03/17/2010,1918,2.795933
03/17/2010,2009,2.890444
03/17/2010,2100,2.98067
03/17/2010,2191,3.067353
03/17/2010,2282,3.148918
03/17/2010,2380,3.232767
03/17/2010,2471,3.306794
03/17/2010,2555,3.373002
03/17/2010,2653,3.44567
03/17/2010,2744,3.510248
03/17/2010,2835,3.571965
03/17/2010,2926,3.631865
03/17/2010,3017,3.688755
03/17/2010,3108,3.743484
03/17/2010,3199,3.796238
03/17/2010,3290,3.847732
03/17/2010,3381,3.896859
03/17/2010,3472,3.944326
03/17/2010,3563,3.990135
03/17/2010,3654,4.035156
03/18/2010,7,0.23247
03/18/2010,14,0.238991
03/18/2010,31,0.243077
03/18/2010,34,0.244294
03/18/2010,62,0.290772
03/18/2010,90,0.315425
03/18/2010,125,0.33922
03/18/2010,153,0.360622
03/18/2010,181,0.384026
03/18/2010,272,0.445366
03/18/2010,363,0.545727
03/18/2010,454,0.674776
03/18/2010,552,0.832499
03/18/2010,643,0.987372
03/18/2010,734,1.146359
03/18/2010,825,1.303065
03/18/2010,916,1.457148
03/18/2010,1007,1.607028
03/18/2010,1098,1.753319
03/18/2010,1189,1.893373
03/18/2010,1280,2.027798
03/18/2010,1371,2.156374
03/18/2010,1462,2.28019
03/18/2010,1553,2.398019
03/18/2010,1644,2.510854
03/18/2010,1735,2.618688
03/18/2010,1826,2.722518
03/18/2010,1917,2.821008
03/18/2010,2008,2.915338
03/18/2010,2099,3.005396
03/18/2010,2190,3.091923
03/18/2010,2281,3.173343
03/18/2010,2379,3.256839
03/18/2010,2470,3.330562
03/18/2010,2554,3.396508
03/18/2010,2652,3.468889
03/18/2010,2743,3.533052
03/18/2010,2834,3.59438
03/18/2010,2925,3.653758
03/18/2010,3016,3.710157
03/18/2010,3107,3.764424
03/18/2010,3198,3.816741
03/18/2010,3289,3.867822
03/18/2010,3380,3.916556
03/18/2010,3471,3.963652
03/18/2010,3562,4.009108
03/18/2010,3653,4.053793
03/19/2010,7,0.238064
03/19/2010,14,0.241788
03/19/2010,31,0.24841
03/19/2010,33,0.249242
03/19/2010,61,0.294211
03/19/2010,89,0.321249
03/19/2010,124,0.349314
03/19/2010,152,0.378333
03/19/2010,180,0.406207
03/19/2010,271,0.477325
03/19/2010,362,0.585187
03/19/2010,453,0.719792
03/19/2010,551,0.882363
03/19/2010,642,1.04042
03/19/2010,733,1.201172
03/19/2010,824,1.35869
03/19/2010,915,1.512915
03/19/2010,1006,1.66245
03/19/2010,1097,1.808447
03/19/2010,1188,1.94786
03/19/2010,1279,2.081371
03/19/2010,1370,2.208816
03/19/2010,1461,2.331637
03/19/2010,1552,2.448585
03/19/2010,1643,2.560631
03/19/2010,1734,2.667494
03/19/2010,1825,2.770445
03/19/2010,1916,2.8679
03/19/2010,2007,2.961286
03/19/2010,2098,3.050263
03/19/2010,2189,3.135588
03/19/2010,2280,3.2159
03/19/2010,2378,3.298296
03/19/2010,2469,3.37089
03/19/2010,2553,3.4357
03/19/2010,2651,3.506843
03/19/2010,2742,3.569937
03/19/2010,2833,3.630262
03/19/2010,2924,3.6887
03/19/2010,3015,3.744214
03/19/2010,3106,3.797647
03/19/2010,3197,3.849176
03/19/2010,3288,3.899375
03/19/2010,3379,3.947274
03/19/2010,3470,3.993578
03/19/2010,3561,4.038282
03/19/2010,3652,4.082252
03/22/2010,7,0.238064
03/22/2010,14,0.243031
03/22/2010,30,0.250157
03/22/2010,58,0.290895
03/22/2010,86,0.315006
03/22/2010,121,0.339708
03/22/2010,149,0.362546
03/22/2010,177,0.388579
03/22/2010,268,0.456166
03/22/2010,359,0.561319
03/22/2010,450,0.693472
03/22/2010,548,0.854418
03/22/2010,639,1.010732
03/22/2010,730,1.170191
03/22/2010,821,1.326694
03/22/2010,912,1.479598
03/22/2010,1003,1.628039
03/22/2010,1094,1.773117
03/22/2010,1185,1.911738
03/22/2010,1276,2.044557
03/22/2010,1367,2.171392
03/22/2010,1458,2.29367
03/22/2010,1549,2.410128
03/22/2010,1640,2.521732
03/22/2010,1731,2.62819
03/22/2010,1822,2.730771
03/22/2010,1913,2.827883
03/22/2010,2004,2.920952
03/22/2010,2095,3.009634
03/22/2010,2186,3.094683
03/22/2010,2277,3.174735
03/22/2010,2375,3.256871
03/22/2010,2466,3.329235
03/22/2010,2550,3.393844
03/22/2010,2648,3.464768
03/22/2010,2739,3.527666
03/22/2010,2830,3.587806
03/22/2010,2921,3.646069
03/22/2010,3012,3.701415
03/22/2010,3103,3.754689
03/22/2010,3194,3.806066
03/22/2010,3285,3.85612
03/22/2010,3376,3.903881
03/22/2010,3467,3.950052
03/22/2010,3558,3.994629
03/22/2010,3649,4.038602
03/23/2010,7,0.237442
03/23/2010,14,0.240856
03/23/2010,29,0.248447
03/23/2010,57,0.283271
03/23/2010,85,0.305169
03/23/2010,120,0.328512
03/23/2010,148,0.350747
03/23/2010,176,0.376386
03/23/2010,267,0.443207
03/23/2010,358,0.549375
03/23/2010,449,0.680146
03/23/2010,547,0.837444
03/23/2010,638,0.990667
03/23/2010,729,1.147815
03/23/2010,820,1.30252
03/23/2010,911,1.453984
03/23/2010,1002,1.600788
03/23/2010,1093,1.744083
03/23/2010,1184,1.880803
03/23/2010,1275,2.011634
03/23/2010,1366,2.136741
03/23/2010,1457,2.257507
03/23/2010,1548,2.372333
03/23/2010,1639,2.482484
03/23/2010,1730,2.58764
03/23/2010,1821,2.689049
03/23/2010,1912,2.785098
03/23/2010,2003,2.877199
03/23/2010,2094,2.964995
03/23/2010,2185,3.049232
03/23/2010,2276,3.128535
03/23/2010,2374,3.209929
03/23/2010,2465,3.281839
03/23/2010,2549,3.34622
03/23/2010,2647,3.416898
03/23/2010,2738,3.479581
03/23/2010,2829,3.539519
03/23/2010,2920,3.597748
03/23/2010,3011,3.653062
03/23/2010,3102,3.706304
03/23/2010,3193,3.757652
03/23/2010,3284,3.807816
03/23/2010,3375,3.85568
03/23/2010,3466,3.901949
03/23/2010,3557,3.946618
03/23/2010,3648,3.990804
03/24/2010,7,0.237442
03/24/2010,14,0.240856
03/24/2010,28,0.248054
03/24/2010,56,0.284961
03/24/2010,84,0.308244
03/24/2010,119,0.333861
03/24/2010,147,0.360053
03/24/2010,175,0.387594
03/24/2010,266,0.461221
03/24/2010,357,0.577278
03/24/2010,448,0.718071
03/24/2010,546,0.884252
03/24/2010,637,1.044001
03/24/2010,728,1.20667
03/24/2010,819,1.365658
03/24/2010,910,1.520538
03/24/2010,1001,1.670584
03/24/2010,1092,1.816572
03/24/2010,1183,1.955562
03/24/2010,1274,2.088688
03/24/2010,1365,2.215778
03/24/2010,1456,2.338272
03/24/2010,1547,2.454913
03/24/2010,1638,2.566671
03/24/2010,1729,2.673261
03/24/2010,1820,2.775957
03/24/2010,1911,2.873166
03/24/2010,2002,2.966318
03/24/2010,2093,3.055071
03/24/2010,2184,3.140391
03/24/2010,2275,3.220687
03/24/2010,2373,3.303059
03/24/2010,2464,3.375809
03/24/2010,2548,3.440749
03/24/2010,2646,3.512025
03/24/2010,2737,3.575228
03/24/2010,2828,3.63565
03/24/2010,2919,3.694332
03/24/2010,3010,3.75007
03/24/2010,3101,3.803711
03/24/2010,3192,3.855433
03/24/2010,3283,3.905951
03/24/2010,3374,3.954148
03/24/2010,3465,4.000732
03/24/2010,3556,4.0457
03/24/2010,3647,4.090168
03/25/2010,7,0.236821
03/25/2010,14,0.240234
03/25/2010,27,0.247975
03/25/2010,55,0.288176
03/25/2010,83,0.310655
03/25/2010,118,0.335774
03/25/2010,146,0.361779
03/25/2010,174,0.3892
03/25/2010,265,0.460814
03/25/2010,356,0.576008
03/25/2010,447,0.717375
03/25/2010,545,0.886708
03/25/2010,636,1.050687
03/25/2010,727,1.217159
03/25/2010,818,1.380216
03/25/2010,909,1.538847
03/25/2010,1000,1.692411
03/25/2010,1091,1.841742
03/25/2010,1182,1.98394
03/25/2010,1273,2.120167
03/25/2010,1364,2.250273
03/25/2010,1455,2.375714
03/25/2010,1546,2.494948
03/25/2010,1637,2.609287
03/25/2010,1728,2.718444
03/25/2010,1819,2.823697
03/25/2010,1910,2.923455
03/25/2010,2001,3.018921
03/25/2010,2092,3.109783
03/25/2010,2183,3.197034
03/25/2010,2274,3.279104
03/25/2010,2372,3.363227
03/25/2010,2463,3.43748
03/25/2010,2547,3.503714
03/25/2010,2645,3.576386
03/25/2010,2736,3.640798
03/25/2010,2827,3.70235
03/25/2010,2918,3.76209
03/25/2010,3009,3.818822
03/25/2010,3100,3.873396
03/25/2010,3191,3.925998
03/25/2010,3282,3.977346
03/25/2010,3373,4.026328
03/25/2010,3464,4.073655
03/25/2010,3555,4.119326
03/25/2010,3646,4.164463
03/26/2010,7,0.238064
03/26/2010,14,0.241477
03/26/2010,26,0.247713
03/26/2010,54,0.286163
03/26/2010,82,0.309604
03/26/2010,117,0.335252
03/26/2010,145,0.359581
03/26/2010,173,0.386696
03/26/2010,264,0.4577
03/26/2010,355,0.56883
03/26/2010,446,0.704761
03/26/2010,544,0.868495
03/26/2010,635,1.028114
03/26/2010,726,1.191958
03/26/2010,817,1.352974
03/26/2010,908,1.510474
03/26/2010,999,1.663112
03/26/2010,1090,1.81167
03/26/2010,1181,1.953209
03/26/2010,1272,2.088868
03/26/2010,1363,2.218813
03/26/2010,1454,2.344112
03/26/2010,1545,2.463512
03/26/2010,1636,2.577997
03/26/2010,1727,2.687282
03/26/2010,1818,2.792648
03/26/2010,1909,2.892506
03/26/2010,2000,2.988061
03/26/2010,2091,3.079003
03/26/2010,2182,3.166325
03/26/2010,2273,3.248459
03/26/2010,2371,3.332644
03/26/2010,2462,3.406948
03/26/2010,2546,3.473225
03/26/2010,2644,3.545944
03/26/2010,2735,3.610394
03/26/2010,2826,3.671981
03/26/2010,2917,3.731753
03/26/2010,3008,3.788514
03/26/2010,3099,3.843115
03/26/2010,3190,3.895742
03/26/2010,3281,3.947113
03/26/2010,3372,3.996116
03/26/2010,3463,4.043463
03/26/2010,3554,4.089153
03/26/2010,3645,4.134307
03/29/2010,7,0.234335
03/29/2010,14,0.238369
03/29/2010,23,0.24522
03/29/2010,51,0.285912
03/29/2010,79,0.308537
03/29/2010,114,0.333632
03/29/2010,142,0.357794
03/29/2010,170,0.384014
03/29/2010,261,0.453238
03/29/2010,352,0.565162
03/29/2010,443,0.702767
03/29/2010,541,0.868684
03/29/2010,632,1.030486
03/29/2010,723,1.195981
03/29/2010,814,1.358829
03/29/2010,905,1.518287
03/29/2010,996,1.672968
03/29/2010,1087,1.823215
03/29/2010,1178,1.966163
03/29/2010,1269,2.103013
03/29/2010,1360,2.233978
03/29/2010,1451,2.360157
03/29/2010,1542,2.480028
03/29/2010,1633,2.594919
03/29/2010,1724,2.704823
03/29/2010,1815,2.81074
03/29/2010,1906,2.911087
03/29/2010,1997,3.00708
03/29/2010,2088,3.098632
03/29/2010,2179,3.186509
03/29/2010,2270,3.269145
03/29/2010,2368,3.354029
03/29/2010,2459,3.428928
03/29/2010,2543,3.495715
03/29/2010,2641,3.568979
03/29/2010,2732,3.633899
03/29/2010,2823,3.695922
03/29/2010,2914,3.756101
03/29/2010,3005,3.81324
03/29/2010,3096,3.868196
03/29/2010,3187,3.921156
03/29/2010,3278,3.972839
03/29/2010,3369,4.022136
03/29/2010,3460,4.069759
03/29/2010,3551,4.11571
03/29/2010,3642,4.161111
03/30/2010,7,0.236821
03/30/2010,14,0.240545
03/30/2010,22,0.245892
03/30/2010,50,0.287022
03/30/2010,78,0.309538
03/30/2010,113,0.332974
03/30/2010,141,0.355427
03/30/2010,169,0.381353
03/30/2010,260,0.450005
03/30/2010,351,0.563085
03/30/2010,442,0.703511
03/30/2010,540,0.871433
03/30/2010,631,1.03455
03/30/2010,722,1.201032
03/30/2010,813,1.364643
03/30/2010,904,1.524706
03/30/2010,995,1.679875
03/30/2010,1086,1.830524
03/30/2010,1177,1.974193
03/30/2010,1268,2.111657
03/30/2010,1359,2.242811
03/30/2010,1450,2.369153
03/30/2010,1541,2.489162
03/30/2010,1632,2.604173
03/30/2010,1723,2.714182
03/30/2010,1814,2.82019
03/30/2010,1905,2.920617
03/30/2010,1996,3.016679
03/30/2010,2087,3.108294
03/30/2010,2178,3.196225
03/30/2010,2269,3.27891
03/30/2010,2367,3.363839
03/30/2010,2458,3.438776
03/30/2010,2542,3.505594
03/30/2010,2640,3.578891
03/30/2010,2731,3.643836
03/30/2010,2822,3.705883
03/30/2010,2913,3.766084
03/30/2010,3004,3.823243
03/30/2010,3095,3.878217
03/30/2010,3186,3.931192
03/30/2010,3277,3.98289
03/30/2010,3368,4.0322
03/30/2010,3459,4.079835
03/30/2010,3550,4.125796
03/30/2010,3641,4.171208
03/31/2010,7,0.236821
03/31/2010,14,0.240545
03/31/2010,21,0.245507
03/31/2010,49,0.284797
03/31/2010,77,0.304728
03/31/2010,112,0.326711
03/31/2010,140,0.346522
03/31/2010,168,0.368175
03/31/2010,259,0.429272
03/31/2010,350,0.53623
03/31/2010,441,0.672086
03/31/2010,539,0.835938
03/31/2010,630,0.995696
03/31/2010,721,1.160316
03/31/2010,812,1.323047
03/31/2010,903,1.482914
03/31/2010,994,1.638842
03/31/2010,1085,1.790963
03/31/2010,1176,1.936261
03/31/2010,1267,2.075476
03/31/2010,1358,2.208478
03/31/2010,1449,2.336748
03/31/2010,1540,2.45875
03/31/2010,1631,2.575808
03/31/2010,1722,2.687644
03/31/2010,1813,2.795295
03/31/2010,1904,2.897203
03/31/2010,1995,2.994838
03/31/2010,2086,3.087886
03/31/2010,2177,3.177129
03/31/2010,2268,3.261018
03/31/2010,2366,3.346931
03/31/2010,2457,3.42271
03/31/2010,2541,3.490086
03/31/2010,2639,3.563986
03/31/2010,2730,3.629452
03/31/2010,2821,3.691985
03/31/2010,2912,3.752485
03/31/2010,3003,3.809772
03/31/2010,3094,3.864719
03/31/2010,3185,3.917525
03/31/2010,3276,3.968925
03/31/2010,3367,4.017951
03/31/2010,3458,4.065186
03/31/2010,3549,4.110768
03/31/2010,3640,4.155694
04/01/2010,7,0.236821
04/01/2010,14,0.240545
04/01/2010,20,0.244855
04/01/2010,48,0.28239
04/01/2010,76,0.30347
04/01/2010,111,0.324448
04/01/2010,139,0.344857
04/01/2010,167,0.368619
04/01/2010,258,0.433366
04/01/2010,349,0.54352
04/01/2010,440,0.683403
04/01/2010,538,0.850096
04/01/2010,629,1.011709
04/01/2010,720,1.177719
04/01/2010,811,1.342089
04/01/2010,902,1.504274
04/01/2010,993,1.662549
04/01/2010,1084,1.81704
04/01/2010,1175,1.964721
04/01/2010,1266,2.10633
04/01/2010,1357,2.241736
04/01/2010,1448,2.372102
04/01/2010,1539,2.495947
04/01/2010,1630,2.614638
04/01/2010,1721,2.72793
04/01/2010,1812,2.837138
04/01/2010,1903,2.94045
04/01/2010,1994,3.03936
04/01/2010,2085,3.133567
04/01/2010,2176,3.22387
04/01/2010,2267,3.308731
04/01/2010,2365,3.395603
04/01/2010,2456,3.472203
04/01/2010,2540,3.540286
04/01/2010,2638,3.614947
04/01/2010,2729,3.680906
04/01/2010,2820,3.743736
04/01/2010,2911,3.804358
04/01/2010,3002,3.861607
04/01/2010,3093,3.916516
04/01/2010,3184,3.969287
04/01/2010,3275,4.020514
04/01/2010,3366,4.069376
04/01/2010,3457,4.116455
04/01/2010,3548,4.161759
04/01/2010,3639,4.206297
04/05/2010,7,0.236821
04/05/2010,14,0.240545
04/05/2010,16,0.241974
04/05/2010,44,0.291206
04/05/2010,72,0.313972
04/05/2010,107,0.338931
04/05/2010,135,0.365349
04/05/2010,163,0.394878
04/05/2010,254,0.474814
04/05/2010,345,0.603328
04/05/2010,436,0.762597
04/05/2010,534,0.950271
04/05/2010,625,1.12844
04/05/2010,716,1.308078
04/05/2010,807,1.482976
04/05/2010,898,1.653529
04/05/2010,989,1.818603
04/05/2010,1080,1.978719
04/05/2010,1171,2.131119
04/05/2010,1262,2.277101
04/05/2010,1353,2.416267
04/05/2010,1444,2.550214
04/05/2010,1535,2.677489
04/05/2010,1626,2.798929
04/05/2010,1717,2.914663
04/05/2010,1808,3.025801
04/05/2010,1899,3.130604
04/05/2010,1990,3.230399
04/05/2010,2081,3.324965
04/05/2010,2172,3.415379
04/05/2010,2263,3.50013
04/05/2010,2361,3.586461
04/05/2010,2452,3.662598
04/05/2010,2536,3.730118
04/05/2010,2634,3.804146
04/05/2010,2725,3.869391
04/05/2010,2816,3.93155
04/05/2010,2907,3.991381
04/05/2010,2998,4.047883
04/05/2010,3089,4.10194
04/05/2010,3180,4.153903
04/05/2010,3271,4.204225
04/05/2010,3362,4.252229
04/05/2010,3453,4.298361
04/05/2010,3544,4.342765
04/05/2010,3635,4.386321
04/06/2010,7,0.239929
04/06/2010,14,0.243031
04/06/2010,15,0.243765
04/06/2010,43,0.292975
04/06/2010,71,0.315364
04/06/2010,106,0.336752
04/06/2010,134,0.358528
04/06/2010,162,0.383288
04/06/2010,253,0.451323
04/06/2010,344,0.569033
04/06/2010,435,0.719988
04/06/2010,533,0.901004
04/06/2010,624,1.074877
04/06/2010,715,1.251325
04/06/2010,806,1.423753
04/06/2010,897,1.592339
04/06/2010,988,1.755808
04/06/2010,1079,1.914167
04/06/2010,1170,2.06469
04/06/2010,1261,2.208339
04/06/2010,1352,2.345147
04/06/2010,1443,2.476716
04/06/2010,1534,2.601597
04/06/2010,1625,2.72091
04/06/2010,1716,2.834475
04/06/2010,1807,2.943663
04/06/2010,1898,3.0467
04/06/2010,1989,3.14489
04/06/2010,2080,3.23799
04/06/2010,2171,3.32706
04/06/2010,2262,3.410573
04/06/2010,2360,3.495682
04/06/2010,2451,3.570765
04/06/2010,2535,3.637375
04/06/2010,2633,3.710423
04/06/2010,2724,3.774983
04/06/2010,2815,3.836662
04/06/2010,2906,3.896199
04/06/2010,2997,3.952424
04/06/2010,3088,4.006219
04/06/2010,3179,4.057935
04/06/2010,3270,4.108164
04/06/2010,3361,4.156078
04/06/2010,3452,4.202256
04/06/2010,3543,4.246832
04/06/2010,3634,4.290676
04/07/2010,7,0.241172
04/07/2010,14,0.243069
04/07/2010,42,0.290533
04/07/2010,70,0.308137
04/07/2010,105,0.32707
04/07/2010,133,0.346781
04/07/2010,161,0.367568
04/07/2010,252,0.425094
04/07/2010,343,0.528632
04/07/2010,434,0.665093
04/07/2010,532,0.833318
04/07/2010,623,0.998939
04/07/2010,714,1.169898
04/07/2010,805,1.338654
04/07/2010,896,1.504319
04/07/2010,987,1.664943
04/07/2010,1078,1.82094
04/07/2010,1169,1.969467
04/07/2010,1260,2.111408
04/07/2010,1351,2.246397
04/07/2010,1442,2.376063
04/07/2010,1533,2.499264
04/07/2010,1624,2.617084
04/07/2010,1715,2.729314
04/07/2010,1806,2.837301
04/07/2010,1897,2.939251
04/07/2010,1988,3.036452
04/07/2010,2079,3.128648
04/07/2010,2170,3.21689
04/07/2010,2261,3.299639
04/07/2010,2359,3.383996
04/07/2010,2450,3.458429
04/07/2010,2534,3.52464
04/07/2010,2632,3.597264
04/07/2010,2723,3.66162
04/07/2010,2814,3.723107
04/07/2010,2905,3.782621
04/07/2010,2996,3.838823
04/07/2010,3087,3.892743
04/07/2010,3178,3.944577
04/07/2010,3269,3.994916
04/07/2010,3360,4.042935
04/07/2010,3451,4.089212
04/07/2010,3542,4.133881
04/07/2010,3633,4.177814
04/08/2010,7,0.241172
04/08/2010,13,0.243848
04/08/2010,41,0.288479
04/08/2010,69,0.309227
04/08/2010,104,0.327975
04/08/2010,132,0.347643
04/08/2010,160,0.368409
04/08/2010,251,0.424026
04/08/2010,342,0.526805
04/08/2010,433,0.662903
04/08/2010,531,0.830918
04/08/2010,622,0.996418
04/08/2010,713,1.167296
04/08/2010,804,1.336556
04/08/2010,895,1.502619
04/08/2010,986,1.664028
04/08/2010,1077,1.821096
04/08/2010,1168,1.970911
04/08/2010,1259,2.113949
04/08/2010,1350,2.25022
04/08/2010,1441,2.381001
04/08/2010,1532,2.50518
04/08/2010,1623,2.623865
04/08/2010,1714,2.73713
04/08/2010,1805,2.846045
04/08/2010,1896,2.949072
04/08/2010,1987,3.047247
04/08/2010,2078,3.14033
04/08/2010,2169,3.229382
04/08/2010,2260,3.312874
04/08/2010,2358,3.397962
04/08/2010,2449,3.473021
04/08/2010,2533,3.539771
04/08/2010,2631,3.612975
04/08/2010,2722,3.677832
04/08/2010,2813,3.739787
04/08/2010,2904,3.799738
04/08/2010,2995,3.85635
04/08/2010,3086,3.910655
04/08/2010,3177,3.962851
04/08/2010,3268,4.013532
04/08/2010,3359,4.061873
04/08/2010,3450,4.108455
04/08/2010,3541,4.153412
04/08/2010,3632,4.197619
04/09/2010,7,0.243658
04/09/2010,12,0.245896
04/09/2010,40,0.293754
04/09/2010,68,0.314721
04/09/2010,103,0.333506
04/09/2010,131,0.354309
04/09/2010,159,0.376708
04/09/2010,250,0.435055
04/09/2010,341,0.537891
04/09/2010,432,0.673033
04/09/2010,530,0.839492
04/09/2010,621,1.004002
04/09/2010,712,1.17415
04/09/2010,803,1.342274
04/09/2010,894,1.507941
04/09/2010,985,1.669021
04/09/2010,1076,1.826238
04/09/2010,1167,1.976172
04/09/2010,1258,2.119306
04/09/2010,1349,2.255994
04/09/2010,1440,2.387451
04/09/2010,1531,2.512222
04/09/2010,1622,2.631429
04/09/2010,1713,2.745157
04/09/2010,1804,2.854485
04/09/2010,1895,2.957882
04/09/2010,1986,3.056391
04/09/2010,2077,3.149776
04/09/2010,2168,3.239102
04/09/2010,2259,3.323046
04/09/2010,2357,3.408786
04/09/2010,2448,3.484217
04/09/2010,2532,3.55112
04/09/2010,2630,3.624488
04/09/2010,2721,3.689485
04/09/2010,2812,3.75157
04/09/2010,2903,3.811486
04/09/2010,2994,3.868064
04/09/2010,3085,3.922188
04/09/2010,3176,3.974214
04/09/2010,3267,4.024733
04/09/2010,3358,4.07292
04/09/2010,3449,4.119223
04/09/2010,3540,4.163917
04/09/2010,3631,4.207872
04/12/2010,7,0.24428
04/12/2010,9,0.245065
04/12/2010,37,0.299352
04/12/2010,65,0.318875
04/12/2010,100,0.338545
04/12/2010,128,0.357624
04/12/2010,156,0.378039
04/12/2010,247,0.432873
04/12/2010,338,0.5304
04/12/2010,429,0.66057
04/12/2010,527,0.822784
04/12/2010,618,0.983124
04/12/2010,709,1.148909
04/12/2010,800,1.313087
04/12/2010,891,1.474582
04/12/2010,982,1.63179
04/12/2010,1073,1.785358
04/12/2010,1164,1.932199
04/12/2010,1255,2.072676
04/12/2010,1346,2.206714
